Zip,City,County,Year,Q1_avg_homeprice,Q2_avg_homeprice,Q3_avg_homeprice,Q4_avg_homeprice,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
07030,Hoboken,Hudson County,2021,727520.0,727778.3333333334,746110.6666666666,745773.0,723597.0,749486.0,745995.0,729251.0,728266.0,741729.0,734759.0,725043.0,724979.0,744986.0,746338.0,747117.0
08701,Lakewood Township,Ocean County,2021,393416.6666666667,421827.3333333333,458537.0,484051.6666666667,409735.0,459463.0,490099.0,393127.0,387174.0,447990.0,435089.0,399949.0,420658.0,484454.0,477602.0,468158.0
07302,Jersey City,Hudson County,2021,796599.3333333334,799803.3333333334,814475.0,810401.3333333334,796351.0,817980.0,810357.0,797549.0,794881.0,812394.0,805822.0,797368.0,797237.0,809523.0,811324.0,813051.0
08753,Toms River,Ocean County,2021,314477.0,351892.3333333333,389474.0,406164.6666666667,335735.0,390684.0,409384.0,314065.0,307811.0,380875.0,369303.0,321555.0,350639.0,406570.0,402540.0,396863.0
07002,Bayonne,Hudson County,2021,436341.6666666667,446857.3333333333,466442.3333333333,474905.0,442018.0,468545.0,477434.0,437268.0,431577.0,460951.0,453195.0,440180.0,445359.0,474605.0,472676.0,469831.0
07093,West New York,Hudson County,2021,385572.3333333333,379368.3333333333,378123.3333333333,377749.6666666667,383208.0,380140.0,378467.0,386944.0,383686.0,376383.0,377415.0,386087.0,377482.0,376894.0,377888.0,377847.0
08831,Monroe Township,Middlesex County,2021,417430.6666666667,432492.0,450893.0,462753.6666666667,425786.0,451030.0,466084.0,417166.0,414794.0,445503.0,438535.0,420332.0,433155.0,462435.0,459742.0,456146.0
07087,Union City,Hudson County,2021,436425.3333333333,438485.3333333333,447179.3333333333,449555.0,436612.0,448948.0,450903.0,437394.0,435808.0,444810.0,441800.0,436074.0,437044.0,448996.0,448766.0,447780.0
08759,Manchester Township,Ocean County,2021,210195.66666666666,226759.33333333334,247944.0,260661.33333333334,219901.0,248614.0,264046.0,210070.0,206039.0,242106.0,234237.0,214478.0,226140.0,260755.0,257183.0,253112.0
07305,Jersey City,Hudson County,2021,419156.0,422212.0,434167.3333333333,434534.0,419759.0,436179.0,435731.0,420331.0,416278.0,432241.0,426605.0,420859.0,420272.0,433947.0,433924.0,434082.0
07047,North Bergen Township,Hudson County,2021,489697.3333333333,494058.3333333333,506412.0,510050.3333333333,490937.0,508183.0,512022.0,490595.0,487230.0,503231.0,498445.0,491267.0,492793.0,509347.0,508782.0,507822.0
08873,Franklin Township,Somerset County,2021,385837.6666666667,395698.6666666667,413790.3333333333,423097.3333333333,391199.0,415130.0,427495.0,386245.0,382975.0,408929.0,401086.0,388293.0,394811.0,422076.0,419721.0,417312.0
08527,Jackson Township,Ocean County,2021,401161.6666666667,430409.6666666667,465937.3333333333,487208.0,419141.0,467164.0,491946.0,400571.0,393997.0,455658.0,442827.0,408917.0,429261.0,487671.0,482007.0,474990.0
07306,Jersey City,Hudson County,2021,492304.6666666667,492669.0,504642.0,507130.6666666667,490244.0,506417.0,508712.0,493391.0,492511.0,501886.0,496745.0,491012.0,491018.0,506491.0,506189.0,505623.0
07728,Freehold,Monmouth County,2021,428607.6666666667,447730.6666666667,472264.3333333333,487866.6666666667,439406.0,472246.0,491752.0,428830.0,423020.0,466542.0,456618.0,433973.0,447168.0,488569.0,483279.0,478005.0
07055,Passaic,Passaic County,2021,396954.0,409191.6666666667,423675.0,440744.0,404523.0,423277.0,445995.0,396969.0,394899.0,417888.0,414004.0,398994.0,409048.0,441098.0,435139.0,429860.0
07111,Irvington,Essex County,2021,262467.6666666667,274223.6666666667,287733.3333333333,296911.6666666667,270808.0,287735.0,297422.0,262973.0,258243.0,282836.0,278206.0,266187.0,273657.0,297612.0,295701.0,292629.0
07003,Bloomfield,Essex County,2021,430699.0,440351.3333333333,459570.0,472588.6666666667,436231.0,459787.0,473943.0,431647.0,426818.0,452413.0,445272.0,433632.0,439551.0,473002.0,470821.0,466510.0
08021,Clementon,Camden County,2021,172177.0,181123.66666666666,193011.0,205822.33333333334,178060.0,192962.0,209393.0,172224.0,169294.0,188562.0,184428.0,175013.0,180883.0,206179.0,201895.0,197509.0
07024,Fort Lee,Bergen County,2021,587799.0,595719.0,609822.3333333334,616892.3333333334,592591.0,611376.0,619976.0,588391.0,584921.0,605046.0,600200.0,590085.0,594366.0,616156.0,614545.0,613045.0
07083,Union,Union County,2021,394665.6666666667,407656.0,426457.6666666667,438467.0,401437.0,426727.0,440353.0,394738.0,392329.0,420721.0,414290.0,396930.0,407241.0,438553.0,436495.0,431925.0
08054,Mt Laurel Township,Burlington County,2021,268655.0,279579.0,295180.0,302635.0,274654.0,295826.0,304577.0,268356.0,266247.0,290372.0,284512.0,271362.0,279571.0,302576.0,300752.0,299342.0
07601,Hackensack,Bergen County,2021,356697.6666666667,365610.6666666667,375540.0,383406.0,363248.0,376392.0,385895.0,357114.0,352279.0,371844.0,368580.0,360700.0,365004.0,383238.0,381085.0,378384.0
07470,Wayne,Passaic County,2021,509058.6666666667,523759.3333333333,548490.0,568282.6666666666,518283.0,549132.0,572518.0,508847.0,504775.0,538962.0,530027.0,513554.0,522968.0,568529.0,563801.0,557376.0
08053,Evesham Township,Burlington County,2021,323006.3333333333,335773.3333333333,355126.3333333333,364671.6666666667,330144.0,355985.0,367028.0,322745.0,319825.0,348833.0,341543.0,326449.0,335633.0,364569.0,362418.0,360561.0
08540,Princeton,Mercer County,2021,688972.0,713842.6666666666,746167.6666666666,765316.0,702800.0,746799.0,771152.0,688390.0,684313.0,736690.0,724484.0,694213.0,714244.0,764225.0,760571.0,755014.0
08401,Atlantic City,Atlantic County,2021,135557.66666666666,140965.66666666666,150637.0,155818.0,138332.0,150977.0,156803.0,135868.0,134647.0,146995.0,143713.0,136158.0,140852.0,155398.0,155253.0,153939.0
08854,Piscataway,Middlesex County,2021,390375.6666666667,404512.6666666667,420317.3333333333,428263.3333333333,397987.0,420482.0,431773.0,390364.0,387655.0,416981.0,410631.0,393108.0,404920.0,427940.0,425077.0,423489.0
08081,Sicklerville,Camden County,2021,235740.33333333334,246999.0,262427.6666666667,278862.0,242859.0,262116.0,283237.0,235734.0,232488.0,256727.0,251221.0,238999.0,246917.0,279375.0,273974.0,268440.0
08757,Berkeley Township,Ocean County,2021,208783.0,,265104.0,276504.3333333333,,265807.0,278395.0,208389.0,203042.0,258924.0,250713.0,214918.0,237641.0,276703.0,274415.0,270581.0
07712,Ocean Township,Monmouth County,2021,497727.0,518875.6666666667,547085.0,564776.3333333334,510090.0,547438.0,569307.0,498134.0,491391.0,539892.0,528555.0,503656.0,517982.0,565407.0,559615.0,553925.0
07052,West Orange,Essex County,2021,464724.3333333333,476814.0,501597.0,517031.6666666667,471461.0,501735.0,518201.0,466185.0,460011.0,493089.0,483397.0,467977.0,475584.0,517847.0,515047.0,509967.0
07104,Newark,Essex County,2021,358246.6666666667,373194.0,393306.6666666667,404634.3333333333,366378.0,393729.0,408427.0,359154.0,354847.0,388336.0,380789.0,360739.0,372415.0,404977.0,400499.0,397855.0
07960,Morris Township,Morris County,2021,631879.3333333334,652868.6666666666,674584.6666666666,685348.3333333334,645192.0,675004.0,688198.0,632047.0,626196.0,668310.0,660722.0,637395.0,652692.0,685084.0,682763.0,680440.0
08724,Brick Township,Ocean County,2021,321163.3333333333,350739.6666666667,379631.6666666667,393951.6666666667,340208.0,380733.0,396824.0,320434.0,313707.0,371834.0,361850.0,329349.0,350161.0,394115.0,390916.0,386328.0
08816,East Brunswick,Middlesex County,2021,410210.3333333333,430229.0,450227.6666666667,460475.6666666667,422341.0,450715.0,463913.0,410131.0,405858.0,444944.0,437608.0,414642.0,430738.0,460111.0,457403.0,455024.0
07304,Jersey City,Hudson County,2021,467465.3333333333,469950.0,481770.0,484928.0,467697.0,483407.0,487850.0,468812.0,464976.0,479177.0,473788.0,468608.0,468365.0,484138.0,482796.0,482726.0
08817,Edison,Middlesex County,2021,359751.3333333333,374040.6666666667,386320.6666666667,393941.3333333333,368270.0,386035.0,397641.0,359503.0,356256.0,383915.0,378875.0,363495.0,374977.0,393718.0,390465.0,389012.0
08234,Egg Harbor Township,Atlantic County,2021,248359.33333333334,258169.33333333334,278377.0,290401.0,252691.0,279168.0,292958.0,248797.0,247454.0,271089.0,264273.0,248827.0,257544.0,289909.0,288336.0,284874.0
07726,Manalapan Township,Monmouth County,2021,536236.0,558771.0,589174.0,609768.3333333334,549099.0,589251.0,614582.0,536495.0,529951.0,581162.0,569309.0,542262.0,557905.0,610598.0,604125.0,597109.0
07036,Linden,Union County,2021,373175.3333333333,384776.3333333333,397436.6666666667,412183.0,380402.0,396833.0,415661.0,373621.0,369524.0,393117.0,389197.0,376381.0,384730.0,412726.0,408162.0,402360.0
08861,Perth Amboy,Middlesex County,2021,330956.0,344494.3333333333,361575.0,369504.3333333333,337685.0,361917.0,371279.0,330779.0,328911.0,356642.0,350765.0,333178.0,345033.0,369032.0,368202.0,366166.0
07753,Neptune Township,Monmouth County,2021,370564.6666666667,385480.6666666667,405804.3333333333,415513.0,378871.0,406178.0,418061.0,370786.0,365784.0,401423.0,392884.0,375124.0,384687.0,415828.0,412650.0,409812.0
08094,Monroe Township,Gloucester County,2021,228217.66666666666,238104.0,251462.33333333334,262336.3333333333,234333.0,251728.0,265052.0,228478.0,224661.0,246899.0,242277.0,231514.0,237702.0,262651.0,259306.0,255760.0
07307,Jersey City,Hudson County,2021,602398.0,609010.0,632730.0,642657.3333333334,603979.0,635963.0,646997.0,604268.0,600786.0,626268.0,616852.0,602140.0,606199.0,641626.0,639349.0,635959.0
08902,North Brunswick Township,Middlesex County,2021,364680.6666666667,379025.0,395407.3333333333,402989.3333333333,372416.0,395574.0,405175.0,364422.0,362233.0,391408.0,384986.0,367387.0,379673.0,402617.0,401176.0,399240.0
07105,Newark,Essex County,2021,461685.3333333333,470616.0,488696.6666666667,500757.3333333333,466724.0,489825.0,503873.0,462162.0,460394.0,481943.0,475058.0,462500.0,470066.0,500649.0,497750.0,494322.0
08360,Vineland,Cumberland County,2021,172801.0,183715.0,198538.0,208248.0,179777.0,199179.0,210814.0,172771.0,169956.0,193242.0,188035.0,175676.0,183333.0,208206.0,205724.0,203193.0
08012,Blackwood,Camden County,2021,236187.33333333334,247277.0,261885.0,275315.0,242901.0,261883.0,278896.0,236400.0,232909.0,256955.0,251903.0,239253.0,247027.0,275674.0,271375.0,266817.0
08857,Old Bridge Township,Middlesex County,2021,405992.0,426201.6666666667,441886.6666666667,449045.0,420449.0,442288.0,450861.0,405793.0,400182.0,437001.0,431152.0,412001.0,427004.0,448824.0,447450.0,446371.0
08901,New Brunswick,Middlesex County,2021,314881.0,331065.6666666667,339545.0,343245.0,326010.0,339542.0,344376.0,314397.0,310956.0,338214.0,335215.0,319290.0,331972.0,343115.0,342244.0,340879.0
08844,Hillsborough Township,Somerset County,2021,478085.3333333333,490676.6666666667,515888.6666666667,529621.0,484399.0,517504.0,535002.0,478540.0,475160.0,508433.0,498137.0,480556.0,489494.0,528519.0,525342.0,521729.0
08096,Deptford Township,Gloucester County,2021,212628.0,221197.66666666666,232599.66666666666,242760.66666666666,217647.0,232770.0,245811.0,212806.0,209856.0,228867.0,224969.0,215222.0,220977.0,242988.0,239483.0,236162.0
07017,East Orange,Essex County,2021,331665.0,351352.3333333333,372473.0,380727.6666666667,343733.0,372699.0,381743.0,332524.0,325280.0,367320.0,359150.0,337191.0,351174.0,380862.0,379578.0,377400.0
08302,Bridgeton,Cumberland County,2021,154115.33333333334,163176.66666666666,174225.66666666666,183460.66666666666,160432.0,174424.0,185851.0,154104.0,151155.0,170275.0,166237.0,157087.0,162861.0,183947.0,180584.0,177978.0
08332,Millville,Cumberland County,2021,152751.0,163800.0,177917.0,189319.0,159588.0,178110.0,191925.0,152950.0,149502.0,173271.0,168420.0,155801.0,163392.0,189798.0,186234.0,182370.0
08807,Bridgewater Township,Somerset County,2021,506446.0,520347.0,544021.3333333334,554053.6666666666,513825.0,545605.0,557795.0,506802.0,502954.0,537511.0,527794.0,509582.0,519422.0,552866.0,551500.0,548948.0
08080,Washington Township,Gloucester County,2021,292425.3333333333,306625.0,326173.0,341343.6666666667,300341.0,326609.0,345979.0,292501.0,288691.0,320249.0,313445.0,296084.0,306089.0,341606.0,336446.0,331661.0
07060,Plainfield,Union County,2021,351274.6666666667,364626.3333333333,381527.6666666667,393273.6666666667,359876.0,382025.0,396405.0,351647.0,346884.0,376077.0,369840.0,355293.0,364163.0,393056.0,390360.0,386481.0
07666,Teaneck,Bergen County,2021,473383.3333333333,482259.3333333333,494858.6666666667,510149.6666666667,480535.0,495530.0,514670.0,473739.0,467963.0,488836.0,484656.0,478448.0,481587.0,510504.0,505275.0,500210.0
07202,Elizabeth,Union County,2021,330906.3333333333,343305.3333333333,358633.3333333333,367848.6666666667,337593.0,358866.0,369823.0,331510.0,327481.0,355286.0,349743.0,333728.0,342580.0,368460.0,365263.0,361748.0
08618,Trenton,Mercer County,2021,144170.66666666666,155240.33333333334,166004.0,175274.0,151005.0,165868.0,177663.0,143787.0,141373.0,162760.0,159287.0,147352.0,155429.0,175456.0,172703.0,169384.0
08723,Brick Township,Ocean County,2021,324931.0,355989.6666666667,386884.6666666667,400515.0,344330.0,388248.0,403163.0,324275.0,317833.0,378952.0,368532.0,332685.0,355107.0,400724.0,397658.0,393454.0
07731,Howell Township,Monmouth County,2021,418412.0,437435.6666666667,462284.3333333333,481001.3333333333,429468.0,462228.0,486120.0,418745.0,412562.0,455885.0,446024.0,423929.0,436815.0,481695.0,475189.0,468740.0
07740,Long Branch,Monmouth County,2021,511900.6666666667,535922.3333333334,568172.0,588618.3333333334,525459.0,568324.0,593270.0,512025.0,505503.0,559617.0,547043.0,518174.0,535265.0,589498.0,583087.0,576575.0
08820,Edison,Middlesex County,2021,549094.6666666666,573149.3333333334,594703.3333333334,606581.3333333334,563756.0,594511.0,609063.0,548157.0,544308.0,588829.0,581183.0,554819.0,574509.0,606812.0,603869.0,600770.0
07109,Belleville,Essex County,2021,367041.0,374407.6666666667,391907.6666666667,402040.0,371202.0,392512.0,403216.0,368304.0,363707.0,385792.0,378920.0,369112.0,373101.0,402263.0,400641.0,397419.0
08016,Burlington Township,Burlington County,2021,255481.0,266579.0,282470.3333333333,289808.6666666667,261587.0,283114.0,291741.0,255295.0,252815.0,277647.0,271718.0,258333.0,266432.0,289699.0,287986.0,286650.0
08742,Point Pleasant,Ocean County,2021,525457.3333333334,560873.6666666666,605007.0,626977.3333333334,547073.0,606438.0,631033.0,524974.0,515949.0,592687.0,575627.0,535449.0,559921.0,627598.0,622301.0,615896.0
07840,Hackettstown,Warren County,2021,333061.3333333333,349489.0,367141.6666666667,379740.0,343516.0,367481.0,383617.0,332468.0,328825.0,361809.0,355354.0,337891.0,349597.0,380151.0,375452.0,372135.0
07032,Kearny,Hudson County,2021,418841.3333333333,428350.3333333333,444080.6666666667,450189.6666666667,424467.0,446196.0,452432.0,419179.0,415204.0,439093.0,433241.0,422141.0,427343.0,449240.0,448897.0,446953.0
08865,Phillipsburg,Warren County,2021,205074.33333333334,217917.33333333334,231830.33333333334,243263.0,214237.0,231966.0,244961.0,204579.0,200944.0,226130.0,221430.0,209700.0,218085.0,243775.0,241053.0,237395.0
08043,Voorhees Township,Camden County,2021,338003.3333333333,351723.3333333333,370507.0,387579.0,346722.0,370368.0,391536.0,338023.0,334031.0,363898.0,357037.0,341956.0,351411.0,388295.0,382906.0,377255.0
07107,Newark,Essex County,2021,357101.3333333333,375858.3333333333,399342.6666666667,410544.3333333333,368152.0,399709.0,412317.0,357514.0,352706.0,393033.0,383801.0,361084.0,375622.0,411124.0,408192.0,405286.0
08648,Lawrence Township,Mercer County,2021,299409.3333333333,314124.3333333333,336009.0,347764.0,306491.0,336496.0,351390.0,299083.0,297806.0,330143.0,321764.0,301339.0,314118.0,347183.0,344719.0,341388.0
07011,Clifton,Passaic County,2021,391756.0,401348.6666666667,418233.0,431230.3333333333,397646.0,418862.0,434206.0,391923.0,388728.0,411254.0,405842.0,394617.0,400558.0,431112.0,428373.0,424583.0
07747,Matawan,Monmouth County,2021,445830.3333333333,466077.3333333333,489200.0,504380.0,458589.0,489445.0,507519.0,445894.0,439297.0,482566.0,473825.0,452300.0,465818.0,504780.0,500841.0,495589.0
07410,Fair Lawn,Bergen County,2021,482360.3333333333,493025.3333333333,510737.0,525479.3333333334,488982.0,511879.0,529319.0,482806.0,478196.0,503533.0,497871.0,486079.0,492223.0,525441.0,521678.0,516799.0
08822,Raritan Township,Hunterdon County,2021,440240.3333333333,458832.6666666667,485434.0,500415.3333333333,451814.0,486577.0,504414.0,441114.0,433547.0,477394.0,467605.0,446060.0,457079.0,500324.0,496508.0,492331.0
07050,Orange,Essex County,2021,315333.0,326617.3333333333,340863.6666666667,353247.6666666667,322843.0,340762.0,355839.0,316974.0,309154.0,336346.0,331334.0,319871.0,325675.0,353566.0,350338.0,345483.0
08610,Hamilton Township,Mercer County,2021,213181.66666666666,225326.33333333334,239154.33333333334,247148.0,220307.0,239097.0,249329.0,212973.0,210331.0,235106.0,229930.0,216241.0,225742.0,246648.0,245467.0,243260.0
08087,Little Egg Harbor Township,Ocean County,2021,254101.33333333334,276948.3333333333,302600.3333333333,316567.3333333333,267246.0,303511.0,319903.0,253662.0,249944.0,295830.0,287219.0,258698.0,276380.0,316588.0,313211.0,308460.0
07065,Rahway,Union County,2021,366134.3333333333,375435.6666666667,390387.3333333333,397064.6666666667,370562.0,390878.0,398100.0,366783.0,363687.0,386219.0,380815.0,367933.0,374930.0,396875.0,396219.0,394065.0
07208,Elizabeth,Union County,2021,379449.0,389747.0,409324.0,427429.3333333333,383987.0,409222.0,431665.0,379471.0,378220.0,402598.0,396066.0,380656.0,389188.0,427603.0,423020.0,416152.0
07110,Nutley,Essex County,2021,459251.3333333333,468680.0,489362.0,501257.3333333333,464606.0,490034.0,502687.0,460499.0,455063.0,482294.0,474173.0,462192.0,467261.0,501721.0,499364.0,495758.0
08330,Hamilton Township,Atlantic County,2021,203217.0,210825.33333333334,225135.33333333334,234567.33333333334,207129.0,225692.0,236765.0,203548.0,202215.0,219225.0,214887.0,203888.0,210460.0,233891.0,233046.0,230489.0
07054,Parsippany-Troy Hills Township,Morris County,2021,517571.3333333333,533433.3333333334,551221.3333333334,553985.6666666666,527954.0,551885.0,553820.0,517941.0,511953.0,546749.0,539399.0,522820.0,532947.0,553879.0,554258.0,555030.0
08075,Delran Township,Burlington County,2021,242364.66666666666,253638.66666666666,270094.0,278599.3333333333,248283.0,270781.0,280802.0,242070.0,239996.0,265070.0,259089.0,245028.0,253544.0,278556.0,276440.0,274431.0
07103,Newark,Essex County,2021,273102.6666666667,283643.6666666667,299705.0,308470.6666666667,278550.0,299553.0,308385.0,273271.0,271505.0,295241.0,288788.0,274532.0,283593.0,309341.0,307686.0,304321.0
08046,Willingboro Township,Burlington County,2021,218127.33333333334,227470.33333333334,245593.66666666666,252401.66666666666,221793.0,246463.0,253904.0,217915.0,216007.0,240855.0,233428.0,220460.0,227190.0,251979.0,251322.0,249463.0
08003,Cherry Hill Township,Camden County,2021,373893.6666666667,390001.0,410291.6666666667,429215.3333333333,384191.0,410362.0,434488.0,374120.0,368648.0,403799.0,396318.0,378913.0,389494.0,429955.0,423203.0,416714.0
08050,Ocean Acres,Ocean County,2021,362857.6666666667,392491.6666666667,425291.3333333333,444889.6666666667,381055.0,426507.0,449827.0,362289.0,355301.0,416662.0,404695.0,370983.0,391725.0,445061.0,439781.0,432705.0
07042,Montclair,Essex County,2021,674469.6666666666,685821.0,720848.0,738029.6666666666,678326.0,721059.0,737261.0,677089.0,670649.0,709856.0,695296.0,675671.0,683841.0,739668.0,737160.0,731629.0
08226,Ocean City,Cape May County,2021,680848.3333333334,724386.3333333334,793220.6666666666,848918.6666666666,701958.0,792343.0,863560.0,679994.0,671226.0,771160.0,746888.0,691325.0,724313.0,848667.0,834529.0,816159.0
07018,East Orange,Essex County,2021,322502.3333333333,333900.3333333333,351806.3333333333,362096.3333333333,329554.0,352251.0,364146.0,323657.0,318123.0,346034.0,339112.0,325727.0,333035.0,362151.0,359992.0,357134.0
08205,Galloway Township,Atlantic County,2021,211109.0,220279.33333333334,235994.66666666666,246024.66666666666,216321.0,236653.0,247766.0,211386.0,209530.0,229495.0,224504.0,212411.0,220013.0,245532.0,244776.0,241836.0
07631,Englewood,Bergen County,2021,456057.3333333333,464656.0,478044.0,488379.3333333333,461980.0,479158.0,492026.0,456179.0,452124.0,472973.0,468129.0,459869.0,463859.0,488357.0,484755.0,482001.0
08005,Barnegat Township,Ocean County,2021,301891.3333333333,325587.6666666667,353361.0,371194.0,316410.0,354292.0,375485.0,301697.0,296007.0,345358.0,335516.0,307970.0,324837.0,371508.0,366589.0,360433.0
07501,Paterson,Passaic County,2021,305130.0,318560.3333333333,335758.3333333333,348409.6666666667,313850.0,335916.0,351205.0,305162.0,300390.0,329545.0,323150.0,309838.0,318681.0,348596.0,345428.0,341814.0
08055,Medford Township,Burlington County,2021,388772.3333333333,405256.6666666667,429001.0,439532.0,397963.0,430021.0,441399.0,388273.0,385273.0,421427.0,412737.0,392771.0,405070.0,439574.0,437623.0,435555.0
08520,East Windsor Township,Mercer County,2021,312762.0,326370.0,343275.0,355499.0,321056.0,343360.0,358664.0,312531.0,309227.0,337654.0,331338.0,316528.0,326716.0,355032.0,352801.0,348811.0
07039,Livingston,Essex County,2021,714889.0,725667.6666666666,756987.6666666666,778672.6666666666,720740.0,758102.0,782252.0,717152.0,709648.0,745107.0,733100.0,717867.0,723163.0,778910.0,774856.0,767754.0
07013,Clifton,Passaic County,2021,431091.0,441879.0,456345.6666666667,469819.3333333333,438145.0,456695.0,473154.0,431272.0,427308.0,450267.0,445821.0,434693.0,441671.0,469792.0,466512.0,462075.0
07090,Westfield,Union County,2021,807429.3333333334,829679.3333333334,868697.3333333334,895569.3333333334,816722.0,869193.0,899621.0,807367.0,805838.0,856604.0,843681.0,809083.0,828635.0,896037.0,891050.0,880295.0
07026,Garfield,Bergen County,2021,420893.0,430101.3333333333,444667.3333333333,452791.6666666667,427151.0,446077.0,455203.0,422062.0,415611.0,440016.0,434560.0,425006.0,428593.0,452726.0,450446.0,447909.0
07920,Bridgewater Township,Somerset County,2021,647425.0,661371.0,691303.3333333334,703407.0,653205.0,693172.0,707823.0,647878.0,645177.0,683371.0,671142.0,649220.0,659766.0,702118.0,700280.0,697367.0
07701,Middletown Township,Monmouth County,2021,487728.3333333333,507556.6666666667,532699.6666666666,546231.0,499518.0,533043.0,548717.0,488029.0,481579.0,526415.0,516400.0,493577.0,506752.0,547002.0,542974.0,538641.0
08755,Toms River,Ocean County,2021,310750.6666666667,340786.6666666667,374650.0,392610.0,327961.0,375565.0,396495.0,310402.0,304861.0,366229.0,354665.0,316989.0,339734.0,393058.0,388277.0,382156.0
07010,Cliffside Park,Bergen County,2021,522947.6666666667,527312.6666666666,538312.6666666666,546346.6666666666,525953.0,539414.0,549182.0,523949.0,520337.0,533815.0,530192.0,524557.0,525793.0,545786.0,544072.0,541709.0
07106,Newark,Essex County,2021,311401.0,322180.0,340967.6666666667,354396.6666666667,318031.0,341241.0,357007.0,312778.0,306937.0,334594.0,327380.0,314488.0,321129.0,354893.0,351290.0,347068.0
07748,Middletown Township,Monmouth County,2021,514501.0,538094.6666666666,565598.0,579345.3333333334,528808.0,565880.0,580877.0,514842.0,507199.0,558790.0,548084.0,521462.0,537392.0,580352.0,576807.0,572124.0
07860,Newton,Sussex County,2021,299965.3333333333,317690.6666666667,333346.3333333333,343450.3333333333,311688.0,333938.0,346328.0,299616.0,295066.0,328410.0,323723.0,305214.0,317661.0,343173.0,340850.0,337691.0
07675,River Vale,Bergen County,2021,624388.0,640417.0,657333.0,673109.6666666666,635473.0,658425.0,677935.0,624587.0,618093.0,650638.0,646082.0,630484.0,639696.0,672673.0,668721.0,662936.0
07719,Wall Township,Monmouth County,2021,530627.3333333334,552427.6666666666,583594.3333333334,600979.3333333334,543189.0,583995.0,604247.0,531008.0,523760.0,575636.0,563068.0,537114.0,551026.0,602032.0,596659.0,591152.0
07424,Little Falls,Passaic County,2021,442035.6666666667,450578.0,468273.0,480411.3333333333,446336.0,468447.0,483094.0,442216.0,439897.0,462002.0,455293.0,443994.0,450105.0,480375.0,477765.0,474370.0
07430,Mahwah Township,Bergen County,2021,529738.6666666666,543083.6666666666,561161.0,574936.6666666666,538338.0,562324.0,578394.0,529696.0,525167.0,554353.0,548645.0,534353.0,542268.0,574887.0,571529.0,566806.0
08002,Cherry Hill Township,Camden County,2021,281404.0,291924.6666666667,309480.3333333333,327642.6666666667,287462.0,309434.0,332804.0,281701.0,278358.0,303279.0,297086.0,284153.0,291226.0,328245.0,321879.0,315728.0
08060,Mt Holly Township,Burlington County,2021,259759.66666666666,269859.3333333333,285043.3333333333,293697.0,265443.0,285494.0,295384.0,259584.0,257434.0,279865.0,274309.0,262261.0,269826.0,293801.0,291906.0,289771.0
07006,West Caldwell,Essex County,2021,598435.6666666666,608320.6666666666,638057.3333333334,654930.6666666666,602318.0,638741.0,656604.0,600234.0,594776.0,628517.0,616398.0,600297.0,606246.0,655842.0,652346.0,646914.0
07724,Tinton Falls,Monmouth County,2021,460304.0,480371.3333333333,507128.3333333333,521934.3333333333,472055.0,507493.0,525240.0,460793.0,453953.0,500390.0,489607.0,466166.0,479452.0,522527.0,518036.0,513502.0
08204,Cape May,Cape May County,2021,441894.0,471784.3333333333,508665.3333333333,534267.3333333334,459088.0,508626.0,540817.0,441481.0,433816.0,497492.0,484340.0,450385.0,471925.0,534072.0,527913.0,519878.0
08088,Southampton Township,Burlington County,2021,301968.3333333333,314449.3333333333,332435.0,343693.6666666667,309124.0,333018.0,346732.0,301658.0,299163.0,326535.0,319896.0,305084.0,314328.0,343845.0,340504.0,337752.0
08638,Ewing Township,Mercer County,2021,192663.33333333334,204854.0,215883.0,224267.0,200731.0,216044.0,226525.0,192687.0,188947.0,212407.0,208882.0,196356.0,204949.0,224146.0,222130.0,219198.0
08619,Hamilton Township,Mercer County,2021,272098.6666666667,284457.3333333333,300952.6666666667,312160.0,278680.0,301107.0,315662.0,271782.0,269898.0,296136.0,289961.0,274616.0,284731.0,311527.0,309291.0,305615.0
07869,Randolph Township,Morris County,2021,550915.0,573697.0,598256.6666666666,610272.6666666666,564334.0,598581.0,613787.0,551211.0,544707.0,592514.0,583392.0,556827.0,573365.0,610226.0,606805.0,603675.0
08037,Hammonton,Atlantic County,2021,235904.66666666666,248726.66666666666,264273.6666666667,274822.3333333333,244111.0,264888.0,276732.0,235887.0,233156.0,258123.0,253499.0,238671.0,248570.0,274740.0,272995.0,269810.0
08052,Maple Shade Township,Burlington County,2021,210672.33333333334,220339.66666666666,231933.0,239687.66666666666,216795.0,232352.0,241764.0,210296.0,207671.0,228073.0,223813.0,214050.0,220411.0,239663.0,237636.0,235374.0
08876,Branchburg Township,Somerset County,2021,412645.6666666667,420478.6666666667,439333.6666666667,445211.6666666667,416337.0,441033.0,447520.0,413287.0,410327.0,434047.0,425762.0,414323.0,419337.0,443976.0,444139.0,442921.0
07040,Maplewood,Essex County,2021,676792.6666666666,693301.3333333334,730872.0,742890.3333333334,683853.0,732384.0,742172.0,678937.0,671569.0,720145.0,705097.0,679872.0,690954.0,743258.0,743241.0,740087.0
08731,Lacey Township,Ocean County,2021,303970.0,331496.3333333333,360220.3333333333,375446.6666666667,320784.0,361189.0,378186.0,303580.0,297352.0,352547.0,342679.0,310978.0,331026.0,375767.0,372387.0,366925.0
